Date,Open,High,Low,Close,Volume
2016-06-06,11543.078557391249,11543.078557391249,11353.847560997205,11480.0009765625,1535349
2016-06-07,11543.079099220548,11543.079099220548,11353.848093944047,11416.9248046875,1629204
2016-06-08,11353.847135694345,11669.231535839725,11353.847135694345,11543.078125,2408401
2016-06-09,11543.080381939651,11921.541561502821,11480.00279114059,11858.46484375,4171882
2016-06-10,11795.38617411106,11984.616296055956,11732.30859375,11732.30859375,5577576
2016-06-13,11669.231535839725,11732.308241259587,11480.00054653407,11543.078125,1256677
2016-06-14,11416.9248046875,11543.079099220548,11353.848093944047,11416.9248046875,1580590
2016-06-15,11353.848093944047,11543.079099220548,11353.848093944047,11416.9248046875,1230088
2016-06-16,11480.001072873656,11543.078654231593,11353.84765625,11353.84765625,1161334
2016-06-17,11353.84765625,11416.924364561828,11164.616658268407,11353.84765625,1367837
2016-06-20,11290.770947938172,11353.84765625,11227.693366580235,11353.84765625,844691
2016-06-21,11480.001072873656,11480.001072873656,11290.770947938172,11353.84765625,816104
2016-06-22,11353.848195683671,11353.848195683671,11227.693900020178,11290.771484375,526235
2016-06-23,11290.770947938172,11416.924364561828,11227.693366580235,11353.84765625,1083537
2016-06-24,11290.771483149803,11290.771483149803,10660.001750993091,11164.6171875,2744645
2016-06-27,10912.307639565155,11038.4619140625,10786.154238113815,11038.4619140625,1133838
2016-06-28,11038.4619140625,11038.4619140625,10849.230938839484,11038.4619140625,498498
2016-06-29,11038.462359230522,11227.692469038957,10975.384782915004,11101.5390625,1535704
2016-06-30,11101.53861478817,11164.615315513842,10975.384340290826,11038.4619140625,906472
2016-07-01,10975.38671875,11101.54102058605,10912.310004355073,10975.38671875,1117539
2016-07-04,10975.384340290826,11038.4619140625,10786.154238113815,11038.4619140625,2205017
2016-07-05,11038.463241644753,11480.001072873656,10975.385660286816,11353.84765625,2928656
2016-07-06,11227.693900020178,11290.771484375,11164.617188711507,11290.771484375,847894
2016-07-07,11227.693900020178,11290.771484375,11164.617188711507,11290.771484375,853351
2016-07-08,11290.770940692459,11290.770940692459,10912.308944972146,11227.693359375,1795356
2016-07-11,11227.693359375,11416.924357235155,11038.463234560953,11227.693359375,2852078
2016-07-12,11290.770940692459,11290.770940692459,11101.539942832302,11227.693359375,974602
2016-07-13,11227.692764706684,11795.385728219617,11227.692764706684,11669.2314453125,6133830
2016-07-14,11732.30859375,12047.693876417015,11732.30859375,11732.30859375,6116283
2016-07-15,11669.2314453125,11732.308150243027,11543.078035451445,11669.2314453125,1591872
2016-07-18,11543.078471805104,11795.38617411106,11416.924184129079,11732.30859375,2950964
2016-07-19,11732.308779167075,11732.308779167075,11227.693366580235,11353.84765625,3909594
2016-07-20,11353.84819445163,11416.924905753456,11164.6171875,11164.6171875,1932254
2016-07-21,11164.6171875,11290.771483149803,11101.540476198174,11164.6171875,2417189
2016-07-22,11101.540476198174,11164.6171875,10912.309469246546,11164.6171875,2848109
2016-07-25,11164.615765769478,11227.692469038957,11038.462359230522,11101.5390625,823828
2016-07-26,11101.53861478817,11164.615315513842,10975.384340290826,11038.4619140625,1216751
2016-07-27,11038.4619140625,11038.4619140625,11038.4619140625,11038.4619140625,0
2016-07-28,11101.5390625,11227.692469038957,11038.462359230522,11101.5390625,710911
2016-07-29,11038.462359230522,11101.5390625,10975.384782915004,11101.5390625,1141236
2016-08-01,11227.692469038957,11227.692469038957,10975.384782915004,11101.5390625,1003303
2016-08-02,11038.46297360428,11038.46297360428,10723.07769361124,10786.1552734375,1657834
2016-08-03,10849.231980217673,10849.231980217673,10596.924280050893,10786.1552734375,1867256
2016-08-04,10786.155263047413,10849.231969766824,10660.0009765625,10660.0009765625,1599072
2016-08-05,10533.84765625,10596.924363527054,10281.539954095691,10533.84765625,2396638
2016-08-08,10407.693797933734,10470.7705078125,10218.46279525131,10470.7705078125,2199659
2016-08-09,10470.770066595842,10533.84764686278,10344.616652154156,10407.693359375,736862
2016-08-10,10281.539863199936,10660.0009765625,10281.539863199936,10660.0009765625,1627319
2016-08-11,10660.000895739238,10912.30859375,10533.847483256897,10912.30859375,1741725
2016-08-12,10786.1552734375,10912.308686997847,10596.924280050893,10786.1552734375,616248
2016-08-15,10660.000986831066,10786.1552734375,10596.924280050893,10786.1552734375,896919
2016-08-16,10786.155263047413,10786.155263047413,10596.924269843086,10660.0009765625,1173452
2016-08-17,10660.0009765625,10723.077683281912,10533.847563123674,10660.0009765625,404218
2016-08-18,10596.924363527054,10596.924363527054,10407.6933686498,10533.84765625,1904220
2016-08-19,10533.848090737396,10533.848090737396,10281.540378176205,10470.7705078125,2876371
2016-08-22,10344.616652154156,10470.770066595842,10344.616652154156,10407.693359375,1782954
2016-08-23,10344.616652154156,10407.693359375,10281.539944933314,10407.693359375,1280332
2016-08-24,10407.693454659142,10407.693454659142,10218.462458218079,10281.5400390625,2285180
2016-08-25,10281.5400390625,10344.61674686082,10155.385750419759,10281.5400390625,996656
2016-08-26,10344.6162109375,10533.847197575078,10281.539506406993,10344.6162109375,1838641
2016-08-29,10407.693359375,10470.770066595842,10344.616652154156,10407.693359375,1547184
2016-08-30,10344.616652154156,10407.693359375,10281.539944933314,10407.693359375,660766
2016-08-31,10344.6162109375,10407.692915468007,10281.539506406993,10344.6162109375,1041613
2016-09-01,10344.6162109375,10344.6162109375,10155.385224299924,10344.6162109375,1276193
2016-09-05,10281.539506406993,10344.6162109375,10029.231815238909,10344.6162109375,1851439
2016-09-06,10155.3857421875,10281.540030727978,10155.3857421875,10155.3857421875,1174600
2016-09-07,10155.3857421875,10218.462449934688,10029.232326693122,10155.3857421875,1884406
2016-09-08,10281.5400390625,10281.5400390625,10092.309042621437,10281.5400390625,767674
2016-09-09,10218.462458218079,10281.5400390625,10218.462458218079,10281.5400390625,634801
2016-09-12,10344.61674686082,10376.15466423693,10155.385750419759,10281.5400390625,1156373
2016-09-13,10218.4619140625,10281.539491547903,10155.385209623153,10218.4619140625,676739
2016-09-14,10092.309130220814,10155.385838566628,10029.232421875,10029.232421875,924585
2016-09-15,10029.232421875,10092.309130220814,9934.616922833224,10029.232421875,1298473
2016-09-16,10029.233128856698,10029.233128856698,9840.002117433853,9997.6943359375,1075260
2016-09-19,10029.23285756967,10060.770776589608,9934.617354417562,9966.1552734375,521302
2016-09-20,9934.616394744759,10092.30859375,9808.462111712928,10092.30859375,1393490
2016-09-21,9966.154745899832,10281.540030727978,9966.154745899832,10155.3857421875,1360807
2016-09-22,10155.385469236462,10281.539754386233,10092.308763184616,10123.8466796875,712583
2016-09-23,10123.8466796875,10123.8466796875,9997.693267583807,10123.8466796875,1067720
2016-09-26,10123.848199898533,10123.848199898533,9966.155974566596,10060.771484375,1099397
2016-09-27,9966.154168085372,10596.923828125,9966.154168085372,10596.923828125,6376701
2016-09-28,10596.924453704814,10943.84765625,10533.847745890991,10943.84765625,5087142
2016-09-29,10912.30912599936,10912.30912599936,10565.385915182576,10723.078125,1800231
2016-09-30,10533.847997046765,10786.155707363869,10502.30920586483,10723.078125,2370701
