Date,Open,High,Low,Close,Volume
2018-04-19,6278.332766359441,6278.332766359441,5704.314087036458,5820.91162109375,27132594
2018-04-20,5883.69496618242,5883.69496618242,5722.25183244849,5829.88037109375,7329260
2018-04-23,5829.881275824643,5847.819259793943,5435.243348137409,5524.93359375,3416126
2018-04-24,5435.243348137409,5560.8095616886,5148.233650032066,5524.93359375,4034011
2018-04-25,5524.93359375,5524.93359375,5524.93359375,5524.93359375,0
2018-04-26,5506.994888804005,5542.8708520457185,5291.737806289536,5327.61376953125,2298666
2018-04-27,5372.458920476298,5417.30419921875,5264.830381800829,5417.30419921875,2914729
2018-04-30,5417.30419921875,5417.30419921875,5417.30419921875,5417.30419921875,0
2018-05-01,5417.30419921875,5417.30419921875,5417.30419921875,5417.30419921875,0
2018-05-02,5542.871533771074,5542.871533771074,5327.614424781838,5345.552734375,1744121
2018-05-03,5345.552734375,5345.552734375,5202.047886460147,5345.552734375,1516203
2018-05-04,5462.150280783154,5462.150280783154,5291.738457127691,5345.552734375,995280
2018-05-07,5363.490402400545,5381.4287109375,5237.923871472191,5381.4287109375,1003463
2018-05-08,5560.80919585364,5560.80919585364,5345.552425085097,5399.36669921875,2068703
2018-05-09,5399.366693708388,5399.366693708388,5309.676128321812,5381.4287109375,1372155
2018-05-10,5381.428848936564,5381.428848936564,5202.047713563437,5291.73828125,688030
2018-05-11,5291.738457127691,5345.552734375,5130.295625385765,5345.552734375,2698006
2018-05-14,5345.552556708723,5345.552556708723,5166.171421335597,5291.73828125,940681
2018-05-15,5291.738457127691,5354.521726288536,5166.171593039912,5345.552734375,1743042
2018-05-16,5345.552556708723,5354.521548324164,5237.9240057912775,5291.73828125,1953889
2018-05-17,5309.676264480882,5345.552556708723,5255.86198902216,5291.73828125,1434565
2018-05-18,5273.799498902633,5345.552076918154,5228.9545448504905,5327.61376953125,1733000
2018-05-21,5336.583813428577,5336.583813428577,5282.7695354656325,5300.70751953125,1262697
2018-05-22,5300.707591224174,5336.583885606734,5130.295762997688,5255.8623046875,1542015
2018-05-23,5255.862308647005,5282.769610895719,5184.110045593929,5273.80029296875,1882255
2018-05-24,5264.831296841616,5282.769606915944,5219.986010304941,5255.8623046875,1364568
2018-05-25,5255.862128448799,5273.800112155537,5193.078859709131,5202.0478515625,1145502
2018-05-28,5166.171467578755,5184.109776736283,4861.22412109375,4861.22412109375,732847
2018-05-29,4932.976303215542,5175.140704040167,4932.976303215542,5166.17138671875,2195903
2018-05-30,5157.202389983835,5193.078681935248,5094.419123393417,5148.2333984375,637783
2018-05-31,5130.295544995612,5139.264536768607,5022.6669921875,5022.6669921875,1068736
2018-06-01,5130.295544995612,5130.295544995612,5022.6669921875,5022.6669921875,373974
2018-06-04,5040.60488718727,5345.552556708723,5013.69758657487,5291.73828125,1441966
2018-06-05,5309.676587378336,5309.676587378336,5184.110045593929,5273.80029296875,1707895
2018-06-06,5237.9241401200625,5255.862123810972,5166.171553824256,5184.10986328125,3153619
2018-06-07,5202.047846972159,5202.047846972159,5148.233570133347,5184.10986328125,2512637
2018-06-08,5184.109441500987,5202.047423732457,5112.356861042985,5139.26416015625,4323743
2018-06-11,5184.10951507001,5184.10951507001,5058.542660369586,5112.35693359375,143973
2018-06-12,5112.356751779075,5112.356751779075,4986.790227310333,5058.54248046875,156879
2018-06-13,5058.54248046875,5076.480788082892,5022.666516772567,5058.54248046875,413547
2018-06-14,5058.542959279483,5058.542959279483,4977.82170755644,5022.6669921875,85506
2018-06-15,5049.5737933555165,5049.5737933555165,4977.82153588008,4986.79052734375,97668
2018-06-18,4986.790484000919,4986.790484000919,4843.28564453125,4843.28564453125,165470
2018-06-19,4771.533552604354,4915.038397034172,4511.431164597967,4861.22412109375,2413295
2018-06-20,4861.224296338351,4932.9765582568525,4861.224296338351,4915.03857421875,2412811
2018-06-21,4950.914542294955,5004.7288201753545,4843.285986534158,4915.03857421875,162383
2018-06-22,4897.100268626844,4932.9765625,4897.100268626844,4932.9765625,428907
2018-06-25,4941.945244259326,5022.666818964504,4932.976252795655,4986.79052734375,762416
2018-06-26,4699.780845909861,5004.728510271092,4699.780845909861,4986.79052734375,377284
2018-06-27,4968.8526181440775,4986.790601337582,4843.285758491317,4959.88330078125,157548
2018-06-28,4959.883184077701,4959.883184077701,4843.28564453125,4843.28564453125,165024
2018-06-29,4932.9765625,4932.9765625,4825.3480066466245,4932.9765625,872507
2018-07-02,4932.976209920551,4950.914192691984,4834.316653145534,4843.28564453125,275078
2018-07-03,4843.285593994027,4852.254585286158,4654.935799561111,4681.8427734375,677765
2018-07-04,4681.8431532576815,4699.781137297182,4448.6480576798185,4565.24560546875,1055644
2018-07-05,4645.96643659928,4726.688008963021,4538.337890625,4538.337890625,2897955
2018-07-06,4538.337813163957,4789.47119140625,4538.337813163957,4789.47119140625,1279880
2018-07-09,4843.28564453125,4843.28564453125,4457.616734582963,4843.28564453125,842455
2018-07-10,4843.285816790071,4879.162109375,4825.347833380647,4879.162109375,1036713
2018-07-11,4879.162255284339,4879.162255284339,4771.533700077044,4807.40966796875,306580
2018-07-12,4789.47095080638,4807.40893200612,4762.563979006769,4798.43994140625,516645
2018-07-13,4870.193112789474,4888.131096180921,4825.347828544775,4861.22412109375,1129732
2018-07-16,4843.28564453125,4843.28564453125,4753.595079141948,4843.28564453125,805002
2018-07-17,4843.285961626544,4852.25495359947,4807.40966796875,4807.40966796875,586828
2018-07-18,4816.378670374101,4861.223953068751,4780.502379065166,4843.28564453125,921564
2018-07-19,4834.317136814306,4843.2861290973615,4789.471849632928,4825.34814453125,205118
2018-07-20,4843.2861290973615,4843.2861290973615,4807.409834199038,4825.34814453125,95176
2018-07-23,4834.316889899922,4834.316889899922,4789.471605009032,4816.37890625,244542
2018-07-24,4816.37890625,4816.37890625,4816.37890625,4816.37890625,0
2018-07-25,4771.53351885774,4816.378802785271,4484.523832027975,4735.6572265625,367874
2018-07-26,4735.656745121547,4807.408996651402,4726.68775440107,4753.5947265625,274185
2018-07-27,4753.5948952813205,4807.409167280247,4726.687922164885,4771.533203125,387661
2018-07-30,4645.966618848131,4771.533477921152,4502.462102430499,4592.15234375,809576
2018-07-31,4493.492780029763,4592.152338559159,4493.492780029763,4574.21435546875,489718
2018-08-01,4547.307689403086,4583.183986354616,4484.5244140625,4484.5244140625,500467
2018-08-02,4475.554262512108,4484.523252986323,4305.142466203925,4430.708984375,699299
2018-08-03,4305.142700337039,4484.523496874975,4305.142700337039,4421.740234375,745047
2018-08-06,4421.740941363829,4484.524213902174,4269.267093332931,4287.205078125,1120732
2018-08-07,4296.1743202130665,4323.081296924717,4296.1743202130665,4314.1123046875,356902
2018-08-08,4314.112237365619,4403.80280987036,4314.112237365619,4376.8955078125,837508
2018-08-09,4394.834013239477,4610.091136211841,4394.834013239477,4556.27685546875,1715371
2018-08-10,4565.245123323718,4610.090404452356,4502.461860050048,4583.18310546875,1235211
2018-08-13,4592.15220337473,4672.873776437424,4547.306921202796,4663.90478515625,1252841
2018-08-14,4717.719058609358,4735.657041171706,4663.90478515625,4663.90478515625,1162946
2018-08-15,4663.904853138107,4708.750135963714,4610.090578900593,4619.0595703125,1077290
2018-08-16,4592.152446108002,4681.84301519276,4592.152446108002,4672.8740234375,874032
2018-08-17,4717.71899115293,4843.285518826078,4672.873709622218,4708.75,976014
2018-08-20,4663.90478515625,4717.719058609358,4663.90478515625,4663.90478515625,1060702
2018-08-21,4663.904718469287,4708.75,4663.904718469287,4708.75,1160454
2018-08-22,4708.750492380914,4780.502754873352,4681.843190342441,4726.6884765625,1620194
2018-08-23,4699.780456473598,4789.47101521045,4699.780456473598,4753.5947265625,1397409
2018-08-24,4762.564453125,4762.564453125,4735.6571528807,4762.564453125,1185522
2018-08-27,4771.533209305392,4789.47119140625,4771.533209305392,4789.47119140625,977725
2018-08-28,4771.533865066816,4834.317136814306,4771.533865066816,4825.34814453125,1367878
2018-08-29,4825.347907286253,4861.224200420667,4807.409597836003,4852.2548828125,1313986
2018-08-30,4843.285890970417,4861.224200420667,4807.409597836003,4852.2548828125,1436164
2018-08-31,4852.255121380417,4888.13141627874,4825.34814453125,4825.34814453125,1282186
2018-09-03,4825.34814453125,4825.34814453125,4825.34814453125,4825.34814453125,0
2018-09-04,4816.378985707765,4834.316969653618,4798.440675995823,4807.40966796875,1022617
2018-09-05,4798.440005930926,4816.378313137923,4753.5947265625,4753.5947265625,1068810
2018-09-06,4735.656872640927,4807.409126102891,4421.740234375,4421.740234375,1169715
2018-09-07,4619.059919940795,4726.6884765625,4610.090927850002,4726.6884765625,1243096
2018-09-10,4744.626460744086,4762.564770691766,4708.750492380914,4726.6884765625,1097337
2018-09-11,4726.688055664213,4735.657046956342,4681.8427734375,4681.8427734375,1138101
2018-09-12,4681.8427734375,4726.688055664213,4663.90479085324,4681.8427734375,1157850
2018-09-13,4690.8117704157485,4708.750078787817,4681.842779112747,4699.78076171875,1020274
2018-09-14,4699.78076171875,4717.719070090819,4690.8117704157485,4699.78076171875,1101763
2018-09-17,4699.780756021759,4699.780756021759,4663.90479085324,4681.8427734375,1103921
2018-09-18,4681.8427734375,4681.8427734375,4583.183217691944,4681.8427734375,1269429
2018-09-19,4690.8117704157485,4708.750078787817,4663.904796506743,4699.78076171875,1500285
2018-09-20,4708.75,4744.625964611722,4699.78068308101,4708.75,1679815
2018-09-21,4708.75,4735.656973458792,4699.78068308101,4708.75,1707114
2018-09-24,4717.71899115293,4735.656973458792,4699.78068308101,4708.75,668727
2018-09-25,4708.750311398735,4708.750311398735,4636.997725898034,4654.93603515625,1311419
2018-09-26,4663.90478515625,4762.564340781292,4628.02849426549,4663.90478515625,1044263
2018-09-27,4663.90478515625,4699.7807502809455,4654.935793875076,4663.90478515625,883664
2018-09-28,4663.904796506743,4699.78076171875,4645.966488134674,4699.78076171875,1402505
2018-10-01,4699.78076171875,4726.68806139382,4690.8117704157485,4699.78076171875,1245923
2018-10-02,4699.780514268271,4753.594785018944,4654.935560114416,4690.8115234375,1720950
2018-10-03,4699.780929269667,4726.6882299040035,4690.811937646913,4717.71923828125,1834239
2018-10-04,4717.719113599082,4879.161935840184,4717.719113599082,4843.28564453125,3415642
2018-10-05,4861.223953068751,4870.192944454468,4816.378670374101,4843.28564453125,2571699
2018-10-08,4852.25469919375,4852.25469919375,4753.595141132142,4780.50244140625,2183145
2018-10-09,4735.65691933762,4798.440182456679,4717.718937236762,4789.47119140625,3964200
2018-10-10,4789.47119140625,4807.409173507108,4771.533209305392,4789.47119140625,2074766
2018-10-11,4484.523921120951,4663.905060394796,4466.5859375,4466.5859375,1862952
2018-10-12,4457.616876549501,4538.338127357835,4457.616876549501,4511.43115234375,1400310
2018-10-15,4502.462187412394,4511.431179137022,4197.51451417855,4305.14306640625,1251725
2018-10-16,4314.111822219159,4349.988112921903,4305.142830984989,4332.0498046875,1222938
2018-10-17,4341.019703985351,4484.524234513677,4341.019703985351,4394.833984375,1195936
2018-10-18,4403.80256678292,4439.678533191608,4376.895266210328,4385.8642578125,1038350
2018-10-19,4376.895266210328,4394.833575180748,4341.01929980164,4385.8642578125,1146246
2018-10-22,4385.863698949784,4502.461552218925,4385.863698949784,4412.77099609375,1437280
2018-10-23,4421.740794064871,4421.740794064871,4367.926515715245,4376.8955078125,1174401
2018-10-24,4385.863938429615,4421.740227991832,4376.894947480574,4403.80224609375,1176112
2018-10-25,4385.864666171637,4403.802976812257,4332.050385781988,4394.833984375,929486
2018-10-26,4421.740408194439,4484.523673162435,4421.740408194439,4457.61669921875,1002719
2018-10-29,4457.61669921875,4466.585690533312,4421.740408194439,4457.61669921875,807270
2018-10-30,4457.617435673443,4520.400711014029,4457.617435673443,4484.5244140625,1369998
2018-10-31,4574.214292870437,4636.99755859375,4574.214292870437,4636.99755859375,1146729
2018-11-01,4753.59509302325,4753.59509302325,4610.090578900593,4619.0595703125,1061260
2018-11-02,4628.028723089351,4672.874007478573,4305.14306640625,4305.14306640625,1901707
2018-11-05,4394.833751131238,4448.648028664841,4385.864433403897,4439.6787109375,1791579
2018-11-06,4439.6787109375,4466.586012587346,4430.709718976248,4439.6787109375,923386
2018-11-07,4439.679124314618,4502.462725421324,4439.679124314618,4484.5244140625,950128
2018-11-08,4484.523617637859,4556.2761987980875,4421.740353447206,4538.337890625,2349955
2018-11-09,4538.338370954853,4592.152649637604,4484.524092272103,4502.46240234375,2095445
2018-11-12,4502.461860050048,4583.18310546875,4475.554561066443,4583.18310546875,873734
2018-11-13,4574.2145974885,4574.2145974885,4529.369311623659,4565.24560546875,769780
2018-11-14,4565.2453639235455,4592.152338559159,4565.2453639235455,4574.21435546875,671888
2018-11-15,4583.18310546875,4592.1520965412665,4556.2761322512015,4583.18310546875,869903
2018-11-16,4592.152441401616,4663.905026902317,4592.152441401616,4654.93603515625,937780
2018-11-19,4663.904796506743,4699.78076171875,4663.904796506743,4699.78076171875,1233352
2018-11-20,4708.750078787817,4708.750078787817,4681.842779112747,4699.78076171875,1065277
2018-11-21,4699.78127527017,4843.2861290973615,4654.936313854892,4825.34814453125,1144795
2018-11-22,4932.97642755953,5040.60498046875,4825.34787465031,5040.60498046875,4695634
2018-11-23,5040.605118353375,5040.605118353375,4915.038578446468,4932.9765625,3924701
