Date,Open,High,Low,Close,Volume
2016-06-06,3162.2436501759225,3241.7413202116377,3118.078253363005,3126.911376953125,76004817
2016-06-07,3135.744391557297,3206.408935546875,3135.744391557297,3206.408935546875,31251729
2016-06-08,3241.7412240469457,3303.5728662058978,3224.0751985284423,3259.407470703125,38196524
2016-06-09,3285.906827399345,3285.906827399345,3224.075185490437,3241.7412109375,30410766
2016-06-10,3250.574475304797,3312.406119897198,3241.741351629071,3268.24072265625,25013976
2016-06-13,3259.4074674519397,3259.4074674519397,3206.408948673942,3224.0751953125,30026021
2016-06-14,3215.2418594902083,3347.738037109375,3197.575614019255,3347.738037109375,35307961
2016-06-15,3347.7384094851222,3418.40317809146,3321.239259468799,3356.571533203125,21833265
2016-06-16,3356.5714176018373,3418.403060360673,3356.5714176018373,3365.404541015625,28857326
2016-06-17,3347.7379005031553,3383.0701688656486,3303.572509765625,3303.572509765625,58034180
2016-06-20,3356.571293244673,3391.903564453125,3330.0721451227514,3391.903564453125,16900487
2016-06-21,3427.236087846474,3506.7337540700755,3427.236087846474,3462.568359375,37026907
2016-06-22,3462.568363198088,3524.4000042945318,3444.9021168454833,3497.900634765625,23441463
2016-06-23,3489.0676422051943,3559.7324091233286,3489.0676422051943,3542.066162109375,41223111
2016-06-24,3524.40024749372,3533.23315014186,3294.7399136129725,3427.236328125,124885199
2016-06-27,3383.0704588222975,3444.902099609375,3330.0721623049985,3444.902099609375,32882590
2016-06-28,3409.5699527172314,3471.401595762058,3400.736829262588,3418.403076171875,18771505
2016-06-29,3427.2362149945443,3506.733884167453,3418.4030915002922,3471.401611328125,45704183
2016-06-30,3515.5668811182295,3559.7322758620685,3489.0675115893227,3497.900634765625,35260073
2016-07-01,3515.56689453125,3568.565412653598,3506.733771321247,3515.56689453125,58025156
2016-07-04,3533.233048879363,3550.8992959447023,3506.7338994190363,3524.400146484375,42647755
2016-07-05,3559.732293141053,3603.897688099272,3542.0660467026964,3550.899169921875,50529290
2016-07-06,3542.0663151249914,3621.564208984375,3515.5671645969906,3621.564208984375,50833948
2016-07-07,3701.0619197760084,3798.2256201365867,3665.729644996008,3780.559814453125,37743587
2016-07-08,3798.2249995520274,3815.8912446244203,3701.0613150668337,3771.72607421875,59007118
2016-07-11,3771.726233973673,3789.3924797943364,3577.398193359375,3577.398193359375,52944920
2016-07-12,3603.8978231434203,3656.8963433067615,3550.8993029800795,3630.39697265625,56881585
2016-07-13,3665.7291101657406,3709.894502481429,3665.7291101657406,3674.56201171875,38414533
2016-07-14,3683.3953547965302,3692.228478015709,3550.899169921875,3550.899169921875,52725578
2016-07-15,3542.0662914432796,3595.064813282632,3471.401743082602,3586.231689453125,38209445
2016-07-18,3586.231604823793,3780.559661074046,3577.398481202734,3736.39404296875,61375270
2016-07-19,3798.2253453821604,3798.2253453821604,3621.563984261413,3709.894775390625,45556520
2016-07-20,3701.061739919932,3727.560889432762,3630.39697265625,3630.39697265625,27978319
2016-07-21,3639.230224609375,3692.228746642663,3621.5641980234054,3639.230224609375,29583543
2016-07-22,3621.5639345376285,3621.5639345376285,3444.9021335670814,3550.899169921875,53226608
2016-07-25,3586.2313439550576,3648.0629836670473,3542.065950200113,3612.730712890625,38625158
2016-07-26,3612.730975686971,3736.39404296875,3595.0647284448523,3736.39404296875,51164140
2016-07-27,3736.39404296875,3736.39404296875,3736.39404296875,3736.39404296875,0
2016-07-28,3824.724531859969,3957.220933333133,3824.724531859969,3939.5546875,60525077
2016-07-29,3948.388171275848,3957.2212949997092,3886.5563052088173,3930.721923828125,63466245
2016-08-01,3939.5545288195194,3939.5545288195194,3842.390622926265,3895.388916015625,47710765
2016-08-02,3851.2237347692067,3868.8899798415996,3771.72607421875,3771.72607421875,65321164
2016-08-03,3754.060180300732,3815.8916015625,3745.2270569382863,3815.8916015625,31281057
2016-08-04,3851.22410205757,3860.0572254361746,3762.893310546875,3762.893310546875,31599046
2016-08-05,3754.0602942421,3807.05859375,3727.5609233504665,3807.05859375,49164429
2016-08-08,3815.891868095433,3842.3912400337026,3771.7266904737016,3780.559814453125,20292848
2016-08-09,3771.7265538344527,3824.724853515625,3771.7265538344527,3824.724853515625,24113434
2016-08-10,3842.3906631214836,4063.2178449003995,3842.3906631214836,4001.385986328125,58488450
2016-08-11,4001.386637228983,4080.8843117640968,4001.386637228983,4063.218505859375,40311187
2016-08-12,4151.549292595481,4169.215540725001,4036.71912202899,4045.55224609375,46794841
2016-08-15,4045.551867104627,4089.717041015625,4027.8856206300893,4089.717041015625,46893386
2016-08-16,4125.048973730892,4204.546629794179,4107.382729655654,4151.54833984375,36889190
2016-08-17,4160.381967569113,4328.210422132585,4160.381967569113,4292.8779296875,48205642
2016-08-18,4337.0438045116925,4390.042104072209,4292.878186315122,4310.54443359375,42207534
2016-08-19,4319.3778135882785,4345.877186078959,4257.54638671875,4257.54638671875,37497379
2016-08-22,4248.712870754345,4301.711168573003,4239.879747405344,4284.044921875,28188944
2016-08-23,4275.2118498422515,4354.7099609375,4275.2118498422515,4354.7099609375,36110778
2016-08-24,4390.041869109253,4460.706854441648,4319.377326052201,4328.21044921875,59591209
2016-08-25,4443.022137920243,4505.89501953125,4422.064662797232,4505.89501953125,52317520
2016-08-26,4505.89443701481,4516.373401342596,4453.500527859715,4463.9794921875,20544028
2016-08-29,4453.5011805341555,4474.458656019194,4348.712890625,4348.712890625,43838733
2016-08-30,4317.275607153569,4401.106405225745,4285.839171936976,4390.62744140625,27370875
2016-08-31,4432.543584590271,4495.4164655787345,4422.064619011538,4484.9375,26957667
2016-09-01,4484.937377585148,4484.937377585148,4422.0644983127795,4443.02197265625,20363461
2016-09-05,4463.979811575041,4474.458320410624,4390.627968516219,4401.10693359375,32332579
2016-09-06,4422.0644917540785,4474.458405656023,4411.585526476906,4432.54345703125,29902642
2016-09-07,4432.542964713114,4610.6826171875,4390.627564501886,4610.6826171875,40384783
2016-09-08,4610.682426857388,4736.428622300241,4568.767484618325,4704.9921875,49414721
2016-09-09,4704.992470245732,4715.470978314258,4621.161668246033,4642.119140625,26558904
2016-09-12,4594.96531534849,4600.204798189736,4500.655992931978,4505.89501953125,28621020
2016-09-13,4505.894739299663,4621.161985912435,4505.894739299663,4579.24658203125,30411261
2016-09-14,4542.570653868492,4605.443987717166,4542.570653868492,4568.76806640625,12779929
2016-09-15,4547.810302580629,4663.077553233493,4547.810302580629,4631.64111328125,26919413
2016-09-16,4631.641196203686,4684.035111648135,4615.922747825169,4663.07763671875,80486366
2016-09-19,4715.471391433478,4815.020192378326,4704.992882446937,4778.3447265625,38446254
2016-09-20,4746.9075297169875,4788.822931729761,4710.232066227978,4762.6259765625,27002073
2016-09-21,4757.3867961055075,4841.217605449567,4715.471391433478,4778.3447265625,26718695
2016-09-22,4830.738320621039,4893.611195348457,4788.822918722118,4841.21728515625,38430115
2016-09-23,4841.2176899925125,4862.175164573534,4809.78125,4809.78125,27332621
2016-09-26,4799.302028494697,4846.456914088233,4731.189669438444,4815.02001953125,25632084
2016-09-27,4809.781109622161,4856.935540113704,4799.302144516508,4846.45703125,30951712
2016-09-28,4872.653854727871,4925.047766341662,4846.456898920975,4893.611328125,29675084
2016-09-29,4893.611242353166,4925.047680018833,4841.217331657699,4862.1748046875,30722905
2016-09-30,4825.499164296123,4872.654051647769,4778.344733186434,4788.8232421875,62909070
2016-10-03,4788.8233987790045,4820.259839294068,4663.07763671875,4663.07763671875,59711658
2016-10-04,4631.64080315536,4694.513678849996,4516.3735602205725,4605.44384765625,112300697
2016-10-05,4610.683013982772,4631.640944012978,4563.528583898698,4568.76806640625,44525065
2016-10-06,4558.289385430761,4579.2468605249405,4458.740580309956,4495.41650390625,50313631
2016-10-07,4495.416462353274,4537.331868396166,4243.924482337899,4306.79736328125,107825853
2016-10-10,4296.318293203781,4306.796801165389,4107.69921875,4107.69921875,52895155
2016-10-11,4118.178032034515,4390.62744140625,4118.178032034515,4390.62744140625,78611950
2016-10-12,4422.064024990001,4463.979425432417,4254.402879462247,4275.3603515625,56061625
2016-10-13,4212.487641218067,4353.951838006986,4160.093730829097,4327.7548828125,42223174
2016-10-14,4296.318151118643,4369.669529391711,4233.44482421875,4233.44482421875,38991343
2016-10-17,4212.487667947295,4275.360543309775,4170.572265625,4170.572265625,24314527
2016-10-18,4149.614598989329,4270.120861771678,4149.614598989329,4264.8818359375,35104567
2016-10-19,4296.3186684450675,4390.627985787996,4270.121255648184,4322.515625,32316529
2016-10-20,4338.234068660747,4359.192001082943,4285.840150089253,4312.037109375,14232844
2016-10-21,4306.796867497997,4338.233304350821,4285.839395010086,4296.318359375,19782527
2016-10-24,4296.318600101336,4317.276073763512,4212.48779296875,4212.48779296875,25648937
2016-10-25,4212.488116431261,4222.9670821879645,4112.939310468518,4149.615234375,30080891
2016-10-26,4149.614970826835,4186.290892403975,4091.9815753093067,4144.37548828125,22745425
2016-10-27,4149.614970826835,4165.332962221638,4112.939049249694,4144.37548828125,14568386
2016-10-28,4144.375124391621,4306.796787833835,4144.375124391621,4275.3603515625,30459590
2016-10-31,4306.797014033149,4306.797014033149,4212.487700265881,4270.12109375,19762107
2016-11-01,4243.923788075715,4312.036140662195,4233.44482421875,4233.44482421875,13551060
2016-11-02,4233.44505327728,4233.44505327728,4139.1357421875,4139.1357421875,25049991
2016-11-03,4139.135695023424,4139.135695023424,4071.0233395277137,4118.17822265625,30466634
2016-11-04,4139.136268618297,4170.572709646428,4128.657302861594,4149.615234375,13564970
2016-11-07,4186.291084180155,4317.276328852466,4160.094126494087,4306.79736328125,36764176
2016-11-08,4327.755415139962,4380.149331973548,4317.276449276452,4348.712890625,41633056
2016-11-09,4348.712001259854,4348.712001259854,4139.135464302525,4291.07861328125,83922126
2016-11-10,4380.149331973548,4385.388814905304,4343.473407693245,4348.712890625,33908369
2016-11-11,4317.275566340444,4338.233037539421,4275.3601677006,4291.07861328125,30393605
2016-11-14,4275.360960772424,4338.233842274051,4270.121477940292,4317.2763671875,35578945
2016-11-15,4317.276125457396,4432.543372584396,4317.276125457396,4401.10693359375,40917387
2016-11-16,4401.106940367041,4469.219300991922,4390.627975273383,4411.58544921875,37679493
2016-11-17,4401.106855564741,4448.261285093715,4369.669960889504,4380.14892578125,27236497
2016-11-18,4369.669828626906,4406.345748395956,4317.275918237935,4327.7548828125,27657552
2016-11-21,4338.233599370511,4401.10693359375,4306.797160379865,4401.10693359375,29458671
2016-11-22,4443.02134801994,4448.260829929688,4380.148477586755,4390.62744140625,26876791
2016-11-23,4390.62810963764,4432.54351505304,4359.191669636579,4364.43115234375,19671958
2016-11-24,4380.148886673184,4427.303772023078,4359.191413318752,4369.669921875,22497001
2016-11-25,4401.106590338113,4422.0640626166905,4359.191189539045,4374.9091796875,28890399
2016-11-28,4369.66965249159,4374.909134567676,4243.923907633156,4264.8818359375,27234803
2016-11-29,4264.8819741669,4285.839446908591,4212.48760794979,4228.2060546875,26010160
2016-11-30,4217.727332437765,4453.500853351435,4212.487849890935,4411.58544921875,54752361
2016-12-01,4432.543026876936,4453.500499155513,4374.9091796875,4374.9091796875,39156037
2016-12-02,4390.627528999995,4437.781954644676,4380.148564971442,4422.06396484375,42527864
2016-12-05,4432.543463605493,4511.134334574976,4422.0644983127795,4443.02197265625,54417711
2016-12-06,4453.501009933647,4463.979975395739,4254.403403605689,4285.83984375,44194873
2016-12-07,4285.839580064939,4338.233491667947,4275.360615247561,4280.60009765625,26642812
2016-12-08,4291.079326481046,4338.23375857653,4280.600361018954,4285.83984375,17050308
2016-12-09,4285.83984375,4332.994732087449,4275.360878287908,4285.83984375,22874988
2016-12-12,4280.59982592385,4285.839307999937,4243.923907633156,4264.8818359375,21514184
2016-12-13,4264.882021129543,4280.600011798409,4222.966618942689,4249.16357421875,23962133
2016-12-14,4249.163901511887,4380.149144223298,4249.163901511887,4364.43115234375,23480532
2016-12-15,4359.191320294268,4369.669828626906,4306.79695366337,4327.7548828125,16323048
2016-12-16,4317.276048914658,4411.585364214546,4317.276048914658,4380.14892578125,32888814
2016-12-19,4380.149331973548,4416.825256253852,4332.994898071717,4348.712890625,21670318
2016-12-20,4348.712355719703,4374.909310914189,4322.515400525218,4327.7548828125,11705446
2016-12-21,4348.712042370162,4416.824394713095,4338.233078550666,4390.62744140625,21448110
2016-12-22,4411.585087584529,4526.852325440035,4401.106579591782,4453.50048828125,54625117
2016-12-23,4453.501357977369,4526.8532094605725,4411.585949095252,4500.65625,38061135
2016-12-26,4547.810181701288,4594.96506849727,4537.331672823697,4589.7255859375,34117648
2016-12-27,4589.725642888274,4600.204608137841,4521.61328125,4521.61328125,34162767
2016-12-28,4526.852662587783,4584.48605768696,4521.613180080231,4568.76806640625,30916223
2016-12-29,4558.289468680139,4574.007461227342,4526.85302734375,4526.85302734375,18023496
