Date,Open,High,Low,Close,Volume
2021-06-04,41906.863471752054,41956.16561858607,41315.237709743844,41758.95703125,697278
2021-06-07,41709.65485160955,41758.956998404785,39934.77405217756,40772.9140625,6773125
2021-06-08,40772.9140625,40772.9140625,40772.9140625,40772.9140625,0
2021-06-09,39737.57508293606,40477.110978662626,38948.74054328557,40279.90234375,6526561
2021-06-10,40279.89180209942,40674.30896870175,39934.77326651908,40378.49609375,4042303
2021-06-11,40181.28907631797,41364.5406222364,40082.68478082476,41167.33203125,4306387
2021-06-14,41167.33183870198,41709.65546137804,40920.821101121954,41315.23828125,4649497
2021-06-15,41315.238669123166,41660.35370497519,41019.42578125,41019.42578125,3246216
2021-06-16,41019.42714962354,41709.65724435308,40772.91640150584,40970.125,4493273
2021-06-17,40477.1025390078,40970.1240234922,40477.1025390078,40723.61328125,4081541
2021-06-18,40970.12324863796,41512.44687131402,40772.91465857394,41315.23828125,3069186
2021-06-21,41216.636672905144,42547.7947426082,41019.42806998617,42202.6796875,7078091
2021-06-22,42449.18926429025,42695.700011104724,42104.07421875,42104.07421875,3212635
2021-06-23,42054.771092872375,42202.67753752666,41463.14531425525,41857.5625,2919897
2021-06-24,41561.74844391393,41857.56132491803,41364.53985657786,41758.95703125,3025567
2021-06-25,41758.961893377884,42104.076961398845,41512.45113050577,42005.47265625,2743780
2021-06-28,42449.1929897592,42449.1929897592,42104.0779139306,42251.984375,3392402
2021-06-29,42695.69540047313,43878.95037220854,42547.7889683566,43681.73828125,8938729
2021-06-30,43878.9586418596,43928.26079519018,43385.93359375,43385.93359375,3013340
2021-07-01,43435.23551069806,43829.65625,43385.9333576358,43829.65625,3102767
2021-07-02,44026.859033827415,45604.5277229629,43829.650447685475,45308.71484375,7069331
2021-07-05,45308.71484375,45308.71484375,45308.71484375,45308.71484375,0
2021-07-06,45308.71484375,45308.71484375,45308.71484375,45308.71484375,0
2021-07-07,45308.71484375,45308.71484375,45308.71484375,45308.71484375,0
2021-07-08,45308.71484375,45308.71484375,45308.71484375,45308.71484375,0
2021-07-09,44174.77206485802,45358.02375826547,43780.3548337222,44224.07421875,5378422
2021-07-12,44224.07421875,44224.07421875,44224.07421875,44224.07421875,0
2021-07-13,42843.60800510815,43040.81660967555,41906.867133413,42892.91015625,4028615
2021-07-14,42892.91015625,42892.91015625,42892.91015625,42892.91015625,0
2021-07-15,41758.95917320975,42695.700011104724,41758.95917320975,42104.07421875,4954280
2021-07-16,42104.07421875,42104.07421875,42104.07421875,42104.07421875,0
2021-07-19,42005.467765420086,42597.0935274283,41660.35273758196,41758.95703125,6002224
2021-07-20,41808.2655077844,42794.30859375,41364.546119099876,42794.30859375,4660630
2021-07-21,42794.30351564587,43336.627148573156,42449.188476510324,42695.69921875,6148958
2021-07-22,42498.487988968496,44174.76444702989,42498.487988968496,44076.16015625,8113442
2021-07-23,44076.16462695202,45801.73989062741,43731.046059413326,44618.48828125,12329490
2021-07-26,44519.879402823884,46294.75663439271,44470.577257502526,46196.15234375,10536196
2021-07-27,46541.27426917195,46787.78503236859,45604.53336902469,45949.6484375,9138025
2021-07-28,45752.44066584655,46196.160047736426,45210.11697687004,45358.0234375,6107894
2021-07-29,45358.02759955792,46294.768602836455,45210.12112535605,46048.2578125,6776228
2021-07-30,46097.55952454867,46738.48757322213,45752.4444214168,46344.0703125,8259993
2021-08-02,46344.06018223561,47625.91951418736,46344.06018223561,47132.89453125,7803731
2021-08-03,47231.5,47330.104296080084,46689.17637155956,47231.5,6583320
2021-08-04,47231.5,47231.5,47231.5,47231.5,0
2021-08-05,46935.688270594226,47823.13047202921,46787.781822822326,47625.921875,4536344
2021-08-06,47724.526173514605,47921.734770543815,47231.50116613804,47625.921875,6230538
2021-08-09,47823.133767974105,48168.248836560364,47280.80657396334,48069.64453125,5355609
2021-08-10,48069.64453125,48069.64453125,48069.64453125,48069.64453125,0
2021-08-11,48168.25207278542,48217.55422875301,47379.4140625,47379.4140625,8912084
2021-08-12,47231.50398142015,47330.108285812166,46048.25232871597,46245.4609375,15329324
2021-08-13,45900.34123417782,46837.08203125,45851.039086963494,46837.08203125,6604308
2021-08-16,47335.34952410903,47435.00280178854,47036.389691070486,47136.04296875,3480005
2021-08-17,47136.04296875,47136.04296875,47136.04296875,47136.04296875,0
2021-08-18,46737.43655179808,47285.529657533654,46737.43655179808,46837.08984375,3560672
2021-08-19,47335.35195700348,47335.35195700348,46737.43226019512,47086.21875,4967056
2021-08-20,47086.22488925333,47185.87818504785,45392.11886074667,46239.171875,7937689
2021-08-23,46089.68475839136,46089.68475839136,45342.28515625,45342.28515625,6271966
2021-08-24,45591.41999476917,45840.553204432705,44794.193723845856,45790.7265625,5623891
2021-08-25,46039.85977216353,46039.85977216353,45342.286785105636,45790.7265625,2452867
2021-08-26,45840.553604203444,46288.993385508606,45441.94046526552,45541.59375,3209715
2021-08-27,45342.28825205265,45840.5546875,45142.98167787371,45840.5546875,3460659
2021-08-30,46338.81623127905,46338.81623127905,45890.37648671512,45940.203125,2728084
2021-08-31,45990.03273349712,46438.47250702301,45840.55280898849,46039.859375,3563410
2021-09-01,45890.37945049137,46338.81922401726,45890.37945049137,46039.859375,2469840
2021-09-02,46039.859375,46039.859375,46039.859375,46039.859375,0
2021-09-03,46039.859375,46039.859375,46039.859375,46039.859375,0
2021-09-06,46039.85364861266,47285.51953125,45990.02701330717,47285.51953125,5702551
2021-09-07,47484.83268540196,47484.83268540196,46587.953125,46587.953125,4180459
2021-09-08,46587.953125,46587.953125,46587.953125,46587.953125,0
2021-09-09,46388.64601458701,46787.25914789094,46239.16608959804,46438.47265625,2543572
2021-09-10,46538.12648275545,47036.39290520098,46538.12648275545,46587.953125,2628254
2021-09-13,46637.78016853972,46837.08673923287,46288.99366982671,46338.8203125,2920080
2021-09-14,46488.30037963802,47185.873379151555,46338.82045117083,46737.43359375,4604966
2021-09-15,46737.42634471733,47036.38615528267,46488.293169246215,46886.90625,3084517
2021-09-16,47036.39117252273,47335.35101497728,46936.73789170455,47185.87109375,3512673
2021-09-17,47584.48733764648,48331.89054499315,47534.66069396973,47684.140625,6069568
2021-09-20,47833.612889807846,47933.26616119008,46886.90681167665,47036.38671875,4610258
2021-09-21,47036.38671875,47036.38671875,47036.38671875,47036.38671875,0
2021-09-22,47036.38671875,47036.38671875,47036.38671875,47036.38671875,0
2021-09-23,46438.471171319725,46737.431011738045,46338.81789118028,46388.64453125,2544484
2021-09-24,46438.46912688059,46438.46912688059,46189.3359375,46189.3359375,264449745
