Date,Open,High,Low,Close,Volume
2023-07-17,61244.94829486515,61748.33143153527,60573.77077930498,60657.66796875,3922800
2023-07-18,60825.4714207096,60909.36862266919,60573.7798148308,60741.57421875,2930000
2023-07-19,60825.46608664773,61244.952059659096,60741.568892045456,60909.36328125,2945100
2023-07-20,60909.36328125,61077.157670454544,60657.671697443184,60909.36328125,2600700
2023-07-21,60909.36275510204,61664.4375,60825.46556122449,61664.4375,3341800
2023-07-24,61664.44264287534,62083.92864724864,61496.64824112602,61748.33984375,2535300
2023-07-25,61748.33154362416,62671.20062919463,61328.845595637584,62503.40625,4245900
2023-07-26,62419.511375,63090.688916666666,62335.61418229167,62922.89453125,3189700
2023-07-27,62922.89542395971,63594.072975148614,62755.10103616248,63510.17578125,4178200
2023-07-28,63594.074551841084,65188.121275436046,63426.28015988372,64936.4296875,5473600
2023-07-31,64852.532131410255,65775.40128205129,64768.63493589743,65439.8125,3364900
2023-08-01,65439.81506990131,65439.81506990131,63761.87109375,63761.87109375,5730800
2023-08-02,63761.864528580816,64181.35047942674,63174.58419739652,63845.76171875,2678900
2023-08-03,64235.864104467975,64235.864104467975,62935.54296875,62935.54296875,2917600
2023-08-04,62848.84872645548,63282.2890625,62415.40839041096,63282.2890625,3165200
2023-08-07,63195.60571386849,64929.36718750001,62675.47727177904,64929.3671875,4317900
2023-08-08,64755.98942428691,64929.365567323825,64062.48485213926,64582.61328125,3430500
2023-08-09,64582.61347362347,64582.61347362347,63108.91625341998,63368.98046875,3705000
2023-08-10,63368.98046875,64149.173114740086,63195.60432519665,63368.98046875,2733200
2023-08-11,63368.98207908164,63715.734375,62762.165561224494,63715.734375,2181300
2023-08-14,63629.05078124999,63715.73886133344,62848.85806049898,63629.05078125,3066500
2023-08-15,63195.6060428829,63629.04641354739,63022.2298946171,63108.91796875,2219700
2023-08-16,63108.91625341998,63715.732755856705,62848.85203808995,63368.98046875,2083900
2023-08-17,63368.97762928838,64582.610579780914,63195.60149350374,63802.41796875,4580900
2023-08-18,63715.73160918315,64842.67652199864,62502.09862615109,63542.35546875,7106200
2023-08-21,63022.2332175926,63975.802083333336,63022.2332175926,63195.609375,3055200
2023-08-22,63455.67477647868,63455.67477647868,61635.22509026823,63022.234375,3075100
2023-08-23,62762.165561224494,63802.422448979596,62068.660969387754,63715.734375,3072800
2023-08-24,63715.73528488955,64929.36833793507,63282.29490880187,64755.9921875,4419900
2023-08-25,65276.119482226306,65276.119482226306,64409.23874541055,64929.3671875,2751400
2023-08-28,65016.0537347561,67703.38395579268,65016.0537347561,67530.0078125,5466800
2023-08-29,67183.26621043282,67269.95429586564,66056.3210998062,67096.578125,4199900
2023-08-30,66749.81573345115,68050.13681916773,66316.37537154563,67443.3203125,2659700
2023-08-31,67183.25609535669,68396.88910869216,66836.50380583227,67443.3203125,3836000
2023-09-01,67443.3203125,67443.3203125,67443.3203125,67443.3203125,0
2023-09-04,67443.3203125,67443.3203125,67443.3203125,67443.3203125,0
2023-09-05,68050.13923025905,69783.90073931024,67703.38692844882,69437.1484375,6839900
2023-09-06,69437.14901367186,69437.14901367186,68917.02055664062,69350.4609375,2280400
2023-09-07,69263.78360849056,69350.47169811321,68136.83844339622,68917.03125,3526700
2023-09-08,68656.956328125,69437.14901367186,68570.26825195312,69350.4609375,2774900
2023-09-11,69350.47169811321,70304.04068396226,67269.9575471698,68917.03125,4234900
2023-09-12,68483.57847524907,69957.27573357722,67876.76195711395,69610.5234375,2668500
2023-09-13,69003.7138511378,69610.53043023072,68223.52110658976,68570.2734375,2507000
2023-09-14,68050.13548882242,69350.45654911839,67963.44741813603,68830.328125,2482600
2023-09-15,68830.34316037735,70390.72877358491,68483.59080188679,68917.03125,5614800
2023-09-18,68570.26677360584,69177.08329372623,68223.51447639418,68396.890625,1322100
2023-09-19,68050.13832778834,68396.890625,67096.56951045628,68396.890625,2571700
2023-09-20,67963.4380587484,68310.19029374201,67616.68582375479,67876.75,1842800
2023-09-21,67703.38338341346,67876.75952524038,67009.87881610576,67616.6953125,2537900
2023-09-22,66836.5055141129,67876.76240927419,65709.56054435484,67183.2578125,4244900
2023-09-25,66923.20078930413,68050.14588031571,66489.76036968429,67269.953125,2755500
2023-09-26,67269.95409001314,67616.7064306833,65882.94472733246,65969.6328125,2534600
2023-09-27,66142.99828655353,66403.0625,64842.67721932115,66403.0625,2273300
2023-09-28,65969.62862947024,66229.69286848261,64842.68359374999,64842.68359375,1889300
2023-09-29,65016.06326861523,66229.69644962938,64322.55859375,64322.55859375,1403900
2023-10-02,64322.55439814815,65536.1875,64322.55439814815,65536.1875,1159900
2023-10-03,64669.3081714527,65102.74857474662,64062.49160684121,64149.1796875,1993700
2023-10-04,63802.42120295698,64669.301925823245,63629.04505838373,64495.92578125,1077900
2023-10-05,64235.8674991403,64495.93174002751,63022.234375,63022.234375,2571400
2023-10-06,63022.2373283777,64322.55859375,62935.549244019545,64322.55859375,1227000
2023-10-09,64149.17359226594,64235.86166468792,63802.42130257802,63889.109375,830900
2023-10-10,64409.23770896337,65016.05421496976,64149.17349210349,64495.92578125,1023900
2023-10-11,64669.301925823245,64842.6780703965,64149.17349210349,64495.92578125,1134400
2023-10-12,64582.61920529801,65796.25231788079,64582.61920529801,65449.5,2534800
2023-10-13,65362.80242001979,66142.99502185026,65016.05015253958,65709.5546875,1487000
2023-10-16,65102.74551716257,65709.56205327461,64755.993210812834,65189.43359375,1344400
2023-10-17,65276.12399210394,65969.62862947024,64842.68359374999,64842.68359375,1421900
2023-10-18,64842.680966677945,64842.680966677945,62762.1671388701,64062.48828125,2572400
2023-10-19,63629.04262955182,63629.04262955182,61461.84090511205,61895.28125,3904700
2023-10-20,61808.60739215941,62848.86445906812,60855.03841415975,62675.48828125,2371800
2023-10-23,62155.34445112179,62415.40865384615,60768.33536992521,60855.0234375,2725900
2023-10-24,60855.03067211949,61375.15913940256,60768.34259423898,60941.71875,1099500
2023-10-25,60941.71844429348,61375.158831521745,59814.7734375,59814.7734375,2423700
2023-10-26,59381.328882929105,59468.016954291044,57127.43902751866,58081.0078125,5201700
2023-10-27,58341.070237821696,58947.88671875,57734.253756893384,58947.88671875,1811000
2023-10-30,58861.20093495747,58947.88900702663,58167.69635840422,58601.13671875,1047000
2023-10-31,58861.19865004595,60248.20774931066,58601.13444393382,58947.88671875,2183600
2023-11-01,59814.765514026985,61115.08650346236,58861.19678844105,61028.3984375,2337200
2023-11-02,61115.08757382757,61461.83984375,60508.27110146333,61461.83984375,2390200
2023-11-03,61461.84501674107,61461.84501674107,60508.27619419643,60681.65234375,1692700
2023-11-06,60855.02667253521,61981.9716109155,60768.338600352115,61548.53125,1136800
2023-11-07,61115.09980799788,61375.1640625,60508.2832141596,61375.1640625,1474700
2023-11-08,61375.15283613445,61981.96931897759,60508.27214635855,61895.28125,2339600
2023-11-09,62068.66142149929,62502.10179455445,61288.46875,61288.46875,3420100
2023-11-10,61375.15530711207,61375.15530711207,60334.8984375,60334.8984375,2833100
2023-11-13,60421.59173717249,60681.65597707424,59468.02285753275,59554.7109375,1730800
2023-11-14,59814.7701038643,60161.52239432148,59121.26552294993,59728.08203125,2996000
2023-11-15,60681.65222772277,62242.03757072135,60681.65222772277,61288.46875,3949400
2023-11-16,61201.78298364154,61808.59952880512,60594.96643847795,60941.71875,2338200
2023-11-17,61548.53309151786,61635.22116629464,59988.147745535716,60681.65234375,2335800
2023-11-20,59988.14786255411,60594.96438717533,59814.77171266234,60074.8359375,1770000
2023-11-21,60161.53456609712,60508.28692670863,59728.09411533273,60248.22265625,2959800
2023-11-22,60248.21151161743,60855.02803043948,59814.77114103026,60161.5234375,1302200
2023-11-23,60508.27981713974,60594.96789710699,59554.7109375,59554.7109375,1623100
2023-11-24,59468.01734077599,59728.08155655197,58601.13662152269,59207.953125,3128900
2023-11-27,59207.95427220999,59294.64234581497,58861.20197779001,59034.578125,1333300
2023-11-28,59034.5758439781,59381.328125,58514.44742244525,59381.328125,1775600
2023-11-29,59381.33260805007,59641.396838450295,59121.26837764985,59294.64453125,1262500
2023-11-30,59294.64642062314,59554.71065931008,58427.765625,58427.765625,2581600
2023-12-01,58947.892224049705,59381.33260805007,58687.82799364949,59294.64453125,1391800
2023-12-04,59381.33420012718,60248.21499136991,59294.64612100291,59641.3984375,3006800
2023-12-05,59641.39464023495,59814.77078744493,58947.89005139501,59034.578125,2302100
2023-12-06,59034.5758439781,59468.01619525547,59034.5758439781,59381.328125,1606600
2023-12-07,59641.396838450295,59641.396838450295,58514.45184004934,59294.64453125,3874400
2023-12-08,59294.64497282609,60074.83766983696,58947.89266304348,59814.7734375,3729400
2023-12-11,61115.09271763393,61115.09271763393,60594.96426897321,60681.65234375,4734500
2023-12-12,60681.651882204605,60768.339956322045,59814.77114103026,60161.5234375,2788700
2023-12-13,60334.898643695014,60421.58671645894,59034.577552236064,59121.265625,4511000
2023-12-14,59294.64453125,59728.084915250365,59121.26837764985,59294.64453125,1462000
2023-12-15,59381.330419419966,59468.01849302496,59034.578125,59034.578125,3739700
2023-12-18,59034.57659748135,59121.26466884329,58081.0078125,58081.0078125,3513100
2023-12-19,58167.69588386194,58427.760097947765,57474.19131296642,58081.0078125,3061900
2023-12-20,58081.00931534508,59121.26619860499,58081.00931534508,59034.578125,2603900
2023-12-21,58861.19978913164,59207.95207065819,58774.51171875,58774.51171875,2585900
2023-12-22,58774.51286288832,59034.57707909578,58514.448646680845,58601.13671875,2145700
2023-12-25,58601.13501012519,59554.703775082846,58601.13501012519,58861.19921875,2672700
2023-12-26,59207.95092486213,59381.32706227022,58947.88671875,58947.88671875,1975400
2023-12-27,59384.54166666667,59559.20208333334,58947.890625,58947.890625,1626400
2023-12-28,58947.88164347628,59821.18359375,58947.88164347628,59821.18359375,2408700
2023-12-29,59995.85100776627,59995.85100776627,59035.21875,59035.21875,1954700
2024-01-01,59035.21875,59035.21875,59035.21875,59035.21875,0
